2014-03-27	18:49:08		1395957514	107006	2	4299502519	**** Unrecognized command - say
2014-03-27	18:49:08		1395957514	107007	2	4299502520	**** Unrecognized command - say
2014-03-27	18:49:19		1395957514	107053	2	4299513036	**** Unrecognized command - say
2014-03-27	18:49:19		1395957514	107054	2	4299513039	**** Unrecognized command - say
2014-03-27	18:49:39		1395957514	107130	2	4299533693	**** Unrecognized command - say
2014-03-27	18:49:39		1395957514	107131	2	4299533693	**** Unrecognized command - say
2014-03-27	18:49:46		1395957514	107177	2	4299540509	**** Unrecognized command - say
2014-03-27	18:49:46		1395957514	107178	2	4299540512	**** Unrecognized command - say
2014-03-27	18:50:13		1395957514	107229	2	4299566752	**** Unrecognized command - say
2014-03-27	18:50:13		1395957514	107230	2	4299566752	**** Unrecognized command - say
2014-03-27	18:50:32		1395957514	107252	2	4299586434	**** Unrecognized command - tell
2014-03-27	18:50:32		1395957514	107253	2	4299586435	**** Unrecognized command - say
2014-03-27	18:50:40		1395957514	107280	2	4299593984	**** Unrecognized command - tell
2014-03-27	18:50:44		1395957514	107315	2	4299598276	**** Unrecognized command - tell
2014-03-27	18:51:32		1395957514	107382	2	4299646169	**** Unrecognized command - say
2014-03-27	18:51:32		1395957514	107383	2	4299646174	**** Unrecognized command - say
2014-03-27	18:51:36		1395957514	107431	2	4299650395	**** Unrecognized command - say
2014-03-27	18:51:36		1395957514	107432	2	4299650398	**** Unrecognized command - say
2014-03-27	18:52:17		1395957514	107509	2	4299691522	**** Unrecognized command - say
2014-03-27	18:52:17		1395957514	107510	2	4299691525	**** Unrecognized command - say
2014-03-27	18:52:22		1395957514	107579	2	4299696445	**** Unrecognized command - say
2014-03-27	18:52:22		1395957514	107580	2	4299696448	**** Unrecognized command - say
2014-03-27	18:52:26		1395957514	107589	2	4299700199	**** Unrecognized command - say
2014-03-27	18:52:26		1395957514	107590	2	4299700202	**** Unrecognized command - say
2014-03-27	18:52:27		1395957514	107614	2	4299701638	**** Unrecognized command - say
2014-03-27	18:52:27		1395957514	107615	2	4299701641	**** Unrecognized command - say
2014-03-27	18:52:46		1395957514	107629	2	4299719739	**** Unrecognized command - say
2014-03-27	18:52:46		1395957514	107630	2	4299719742	**** Unrecognized command - say
2014-03-27	18:52:47		1395957514	107653	2	4299721062	**** Unrecognized command - say
2014-03-27	18:52:47		1395957514	107654	2	4299721063	**** Unrecognized command - say
